,subscription,subscription_amount,visit_id,user_id
2793,1.0,131.0,5555701580,
2794,1.0,135.0,5555701581,
2795,1.0,141.0,5555701582,
2796,1.0,103.0,5555701585,
2797,1.0,122.0,5555701588,
2798,1.0,131.0,5555701595,
2799,1.0,150.0,5555701596,
2800,1.0,131.0,5555701600,
2801,1.0,150.0,5555701601,
2802,1.0,131.0,5555701605,
2803,1.0,120.0,5555701608,
2804,1.0,103.0,5555701610,
2805,1.0,141.0,5555701611,
2806,1.0,124.0,5555701613,
2807,1.0,122.0,5555701616,
2808,1.0,116.0,5555701617,
2809,1.0,103.0,5555701620,
2810,1.0,141.0,5555701622,
2811,1.0,141.0,5555701623,
2812,1.0,105.0,5555701625,
2813,1.0,100.0,5555701630,
2814,1.0,122.0,5555701632,
2815,1.0,112.0,5555701633,
2816,1.0,122.0,5555701634,
2817,1.0,150.0,5555701635,
2818,1.0,103.0,5555701638,
2819,1.0,150.0,5555701640,
2820,1.0,122.0,5555701642,
2821,1.0,112.0,5555701651,
2822,1.0,141.0,5555701652,
2823,1.0,136.0,5555701658,
2824,1.0,150.0,5555701659,
2825,1.0,131.0,5555701660,
2826,1.0,122.0,5555701661,
2827,1.0,150.0,5555701663,
2828,1.0,150.0,5555701664,
2829,1.0,29.0,5555701667,
2830,1.0,132.0,5555701668,
2831,1.0,131.0,5555701670,
2832,1.0,115.0,5555701672,
2833,1.0,149.0,5555701673,
2834,1.0,114.0,5555701675,
2835,1.0,150.0,5555701677,
2836,1.0,112.0,5555701680,
2837,1.0,150.0,5555701686,
2838,1.0,89.0,5555701687,
2839,1.0,138.0,5555701689,
2840,1.0,124.0,5555701693,
2841,1.0,122.0,5555701695,
2842,1.0,69.0,5555701696,
2843,1.0,141.0,5555701698,
2844,1.0,108.0,5555701700,
2845,1.0,117.0,5555701701,
2846,1.0,123.0,5555701702,
2847,1.0,131.0,5555701706,
2848,1.0,119.0,5555701712,
2849,1.0,131.0,5555701713,
2850,1.0,131.0,5555701715,
2851,1.0,122.0,5555701716,
2852,1.0,112.0,5555701717,
2853,1.0,95.0,5555701720,
2854,1.0,103.0,5555701723,
2855,1.0,142.0,5555701727,
2856,1.0,108.0,5555701728,
2857,1.0,122.0,5555701730,
2858,1.0,122.0,5555701731,
2859,1.0,141.0,5555701732,
2860,1.0,140.0,5555701735,
2861,1.0,112.0,5555701737,
2862,1.0,131.0,5555701743,
2863,1.0,119.0,5555701744,
2864,1.0,112.0,5555701747,
2865,1.0,96.0,5555701752,
2866,1.0,97.0,5555701753,
2867,1.0,103.0,5555701754,
2868,1.0,131.0,5555701760,
2869,1.0,150.0,5555701761,
2870,1.0,146.0,5555701764,
2871,1.0,120.0,5555701765,
2872,1.0,131.0,5555701769,
2873,1.0,150.0,5555701770,
2874,1.0,122.0,5555701771,
2875,1.0,150.0,5555701772,
2876,1.0,135.0,5555701779,
2877,1.0,131.0,5555701781,
2878,1.0,122.0,5555701782,
2879,1.0,123.0,5555701786,
2880,1.0,150.0,5555701791,
2881,1.0,103.0,5555701792,
2882,1.0,150.0,5555701794,
2883,1.0,150.0,5555701795,
2884,1.0,141.0,5555701802,
2885,1.0,141.0,5555701803,
2886,1.0,138.0,5555701804,
2887,1.0,131.0,5555701805,
2888,1.0,99.0,5555701807,
2889,1.0,103.0,5555701809,
2890,1.0,150.0,5555701810,
2891,1.0,141.0,5555701813,
2892,1.0,100.0,5555701814,
2893,1.0,150.0,5555701818,
2894,1.0,141.0,5555701823,
2895,1.0,150.0,5555701824,
2896,1.0,102.0,5555701826,
2897,1.0,103.0,5555701827,
2898,1.0,113.0,5555701838,
2899,1.0,150.0,5555701843,
2900,1.0,98.0,5555701845,
2901,1.0,131.0,5555701847,
2902,1.0,150.0,5555701849,
2903,1.0,103.0,5555701851,
2904,1.0,112.0,5555701852,
2905,1.0,106.0,5555701854,
2906,1.0,131.0,5555701855,
2907,1.0,103.0,5555701856,
2908,1.0,141.0,5555701859,
2909,1.0,131.0,5555701861,
2910,1.0,129.0,5555701862,
2911,1.0,122.0,5555701863,
2912,1.0,35.0,5555701864,
2913,1.0,122.0,5555701867,
2914,1.0,103.0,5555701872,
2915,1.0,112.0,5555701874,
2916,1.0,141.0,5555701876,
2917,1.0,131.0,5555701878,
2918,1.0,150.0,5555701881,
2919,1.0,107.0,5555701882,
2920,1.0,103.0,5555701883,
2921,1.0,112.0,5555701886,
2922,1.0,122.0,5555701890,
2923,1.0,104.0,5555701891,
2924,1.0,150.0,5555701897,
2925,1.0,141.0,5555701898,
2926,1.0,150.0,5555701902,
2927,1.0,131.0,5555701903,
2928,1.0,128.0,5555701904,
2929,1.0,101.0,5555701914,
2930,1.0,150.0,5555701916,
2931,1.0,127.0,5555701923,
2932,1.0,145.0,5555701930,
2933,1.0,150.0,5555701931,
2934,1.0,103.0,5555701933,
2935,1.0,141.0,5555701935,
2936,1.0,95.0,5555701938,
2937,1.0,141.0,5555701942,
2938,1.0,105.0,5555701945,
2939,1.0,106.0,5555701946,
2940,1.0,103.0,5555701951,
2941,1.0,122.0,5555701953,
2942,1.0,64.0,5555701955,
2943,1.0,122.0,5555701956,
2944,1.0,96.0,5555701960,
2945,1.0,103.0,5555701961,
2946,1.0,103.0,5555701963,
2947,1.0,122.0,5555701966,
2948,1.0,122.0,5555701968,
2949,1.0,142.0,5555701974,
2950,1.0,131.0,5555701977,
2951,1.0,113.0,5555701980,
2952,1.0,122.0,5555701983,
2953,1.0,150.0,5555701984,
2954,1.0,120.0,5555701988,
2955,1.0,112.0,5555701997,
2956,1.0,122.0,5555701998,
2957,1.0,131.0,5555702005,
2958,1.0,122.0,5555702007,
2959,1.0,150.0,5555702010,
2960,1.0,98.0,5555702013,
2961,1.0,123.0,5555702016,
2962,1.0,103.0,5555702028,
2963,1.0,131.0,5555702029,
2964,1.0,108.0,5555702033,
2965,1.0,150.0,5555702036,
2966,1.0,131.0,5555702037,
2967,1.0,150.0,5555702040,
2968,1.0,107.0,5555702041,
2969,1.0,122.0,5555702043,
2970,1.0,122.0,5555702044,
2971,1.0,122.0,5555702048,
2972,1.0,141.0,5555702051,
2973,1.0,112.0,5555702052,
2974,1.0,118.0,5555702053,
2975,1.0,131.0,5555702060,
2976,1.0,131.0,5555702061,
2977,1.0,122.0,5555702062,
2978,1.0,150.0,5555702063,
2979,1.0,122.0,5555702065,
2980,1.0,131.0,5555702066,
2981,1.0,103.0,5555702068,
2982,1.0,150.0,5555702070,
2983,1.0,150.0,5555702071,
2984,1.0,141.0,5555702072,
2985,1.0,126.0,5555702074,
2986,1.0,136.0,5555702079,
2987,1.0,131.0,5555702080,
2988,1.0,103.0,5555702083,
2989,1.0,130.0,5555702084,
2990,1.0,141.0,5555702085,
2991,1.0,118.0,5555702087,
2992,1.0,131.0,5555702088,
2993,1.0,112.0,5555702089,
2994,1.0,138.0,5555702090,
2995,1.0,104.0,5555702093,
2996,1.0,141.0,5555702095,
2997,1.0,119.0,5555702100,
2998,1.0,150.0,5555702103,
2999,1.0,150.0,5555702108,
3000,1.0,119.0,5555702109,
3001,1.0,112.0,5555702111,
3002,1.0,28.0,5555702113,
3003,1.0,105.0,5555702114,
3004,1.0,36.0,5555702122,
3005,1.0,150.0,5555702125,
3006,1.0,41.0,5555702128,
3007,1.0,150.0,5555702130,
3008,1.0,120.0,5555702131,
3009,1.0,130.0,5555702132,
3010,1.0,131.0,5555702138,
3011,1.0,150.0,5555702139,
3012,1.0,131.0,5555702140,
3013,1.0,112.0,5555702141,
3014,1.0,148.0,5555702144,
3015,1.0,128.0,5555702147,
3016,1.0,150.0,5555702152,
3017,1.0,141.0,5555702153,
3018,1.0,141.0,5555702157,
3019,1.0,146.0,5555702161,
3020,1.0,150.0,5555702164,
3021,1.0,141.0,5555702166,
3022,1.0,103.0,5555702168,
3023,1.0,122.0,5555702169,
3024,1.0,112.0,5555702171,
3025,1.0,121.0,5555702172,
3026,1.0,150.0,5555702173,
3027,1.0,141.0,5555702174,
3028,1.0,139.0,5555702179,
3029,1.0,150.0,5555702180,
3030,1.0,112.0,5555702182,
3031,1.0,150.0,5555702183,
3032,1.0,150.0,5555702184,
3033,1.0,122.0,5555702185,
3034,1.0,131.0,5555702188,
3035,1.0,103.0,5555702192,
3036,1.0,100.0,5555702194,
3037,1.0,112.0,5555702195,
3038,1.0,150.0,5555702197,
3039,1.0,101.0,5555702199,
3040,1.0,120.0,5555702200,
3041,1.0,150.0,5555702201,
3042,1.0,115.0,5555702202,
3043,1.0,123.0,5555702204,
3044,1.0,141.0,5555702205,
3045,1.0,112.0,5555702206,
3046,1.0,141.0,5555702207,
3047,1.0,103.0,5555702209,
3048,1.0,97.0,5555702212,
3049,1.0,71.0,5555702213,
3050,1.0,44.0,5555702216,
3051,1.0,131.0,5555702221,
3052,1.0,49.0,5555702222,
3053,1.0,103.0,5555702223,
3054,1.0,150.0,5555702226,
3055,1.0,131.0,5555702227,
3056,1.0,13.0,5555702228,
3057,1.0,103.0,5555702231,
3058,1.0,105.0,5555702234,
3059,1.0,123.0,5555702235,
3060,1.0,150.0,5555702236,
3061,1.0,122.0,5555702237,
3062,1.0,131.0,5555702238,
3063,1.0,122.0,5555702244,
3064,1.0,131.0,5555702250,
3065,1.0,141.0,5555702253,
3066,1.0,131.0,5555702254,
3067,1.0,120.0,5555702257,
3068,1.0,133.0,5555702259,
3069,1.0,121.0,5555702263,
3070,1.0,150.0,5555702267,
3071,1.0,141.0,5555702268,
3072,1.0,122.0,5555702272,
3073,1.0,150.0,5555702273,
3074,1.0,141.0,5555702274,
3075,1.0,131.0,5555702276,
3076,1.0,141.0,5555702280,
3077,1.0,150.0,5555702287,
3078,1.0,122.0,5555702289,
3079,1.0,112.0,5555702290,
3080,1.0,118.0,5555702301,
3081,1.0,132.0,5555702302,
3082,1.0,141.0,5555702303,
3083,1.0,150.0,5555702306,
3084,1.0,122.0,5555702309,
3085,1.0,150.0,5555702312,
3086,1.0,131.0,5555702313,
3087,1.0,103.0,5555702314,
3088,1.0,80.0,5555702316,
3089,1.0,103.0,5555702317,
3090,1.0,96.0,5555702318,
3091,1.0,150.0,5555702320,
3092,1.0,103.0,5555702322,
3093,1.0,148.0,5555702323,
3094,1.0,131.0,5555702326,
3095,1.0,131.0,5555702328,
3096,1.0,121.0,5555702330,
3097,1.0,137.0,5555702334,
3098,1.0,98.0,5555702335,
3099,1.0,107.0,5555702336,
3100,1.0,103.0,5555702339,
3101,1.0,141.0,5555702340,
3102,1.0,130.0,5555702342,
3103,1.0,134.0,5555702343,
3104,1.0,96.0,5555702347,
3105,1.0,105.0,5555702348,
3106,1.0,131.0,5555702349,
3107,1.0,122.0,5555702350,
3108,1.0,131.0,5555702351,
3109,1.0,140.0,5555702355,
3110,1.0,150.0,5555702356,
3111,1.0,98.0,5555702363,
3112,1.0,131.0,5555702367,
3113,1.0,131.0,5555702368,
3114,1.0,122.0,5555702371,
3115,1.0,112.0,5555702377,
3116,1.0,141.0,5555702378,
3117,1.0,150.0,5555702379,
3118,1.0,141.0,5555702380,
3119,1.0,98.0,5555702382,
3120,1.0,140.0,5555702386,
3121,1.0,120.0,5555702387,
3122,1.0,97.0,5555702390,
3123,1.0,102.0,5555702391,
3124,1.0,150.0,5555702392,
3125,1.0,112.0,5555702393,
3126,1.0,112.0,5555702396,
3127,1.0,131.0,5555702397,
3128,1.0,141.0,5555702399,
3129,1.0,122.0,5555702400,
3130,1.0,112.0,5555702401,
3131,1.0,150.0,5555702402,
3132,1.0,120.0,5555702409,
3133,1.0,122.0,5555702411,
3134,1.0,112.0,5555702413,
3135,1.0,141.0,5555702415,
3136,1.0,107.0,5555702416,
3137,1.0,122.0,5555702423,
3138,1.0,143.0,5555702425,
3139,1.0,122.0,5555702430,
3140,1.0,133.0,5555702435,
3141,1.0,122.0,5555702437,
3142,1.0,133.0,5555702439,
3143,1.0,117.0,5555702447,
3144,1.0,122.0,5555702452,
3145,1.0,122.0,5555702456,
3146,1.0,103.0,5555702463,
3147,1.0,122.0,5555702467,
3148,1.0,128.0,5555702469,
3149,1.0,103.0,5555702471,
3150,1.0,146.0,5555702472,
3151,1.0,103.0,5555702474,
3152,1.0,128.0,5555702480,
3153,1.0,111.0,5555702481,
3154,1.0,109.0,5555702482,
3155,1.0,103.0,5555702483,
3156,1.0,150.0,5555702485,
3157,1.0,122.0,5555702486,
3158,1.0,141.0,5555702487,
3159,1.0,131.0,5555702489,
3160,1.0,122.0,5555702492,
3161,1.0,122.0,5555702493,
3162,1.0,146.0,5555702496,
3163,1.0,141.0,5555702500,
3164,1.0,103.0,5555702501,
3165,1.0,131.0,5555702505,
3166,1.0,112.0,5555702506,
3167,1.0,131.0,5555702507,
3168,1.0,141.0,5555702509,
3169,1.0,122.0,5555702512,
3170,1.0,141.0,5555702515,
3171,1.0,131.0,5555702519,
3172,1.0,141.0,5555702520,
3173,1.0,122.0,5555702521,
3174,1.0,150.0,5555702523,
3175,1.0,150.0,5555702525,
3176,1.0,121.0,5555702526,
3177,1.0,150.0,5555702527,
3178,1.0,96.0,5555702530,
3179,1.0,110.0,5555702534,
3180,1.0,150.0,5555702535,
3181,1.0,141.0,5555702536,
3182,1.0,150.0,5555702540,
3183,1.0,122.0,5555702543,
3184,1.0,122.0,5555702554,
3185,1.0,131.0,5555702555,
3186,1.0,124.0,5555702556,
3187,1.0,103.0,5555702557,
3188,1.0,141.0,5555702562,
3189,1.0,103.0,5555702564,
3190,1.0,150.0,5555702565,
3191,1.0,150.0,5555702570,
3192,1.0,150.0,5555702571,
3193,1.0,109.0,5555702572,
3194,1.0,103.0,5555702580,
3195,1.0,128.0,5555702582,
3196,1.0,112.0,5555702588,
3197,1.0,131.0,5555702589,
3198,1.0,150.0,5555702590,
3199,1.0,103.0,5555702594,
3200,1.0,117.0,5555702595,
3201,1.0,122.0,5555702596,
3202,1.0,103.0,5555702597,
3203,1.0,150.0,5555702598,
3204,1.0,150.0,5555702599,
3205,1.0,141.0,5555702604,
3206,1.0,122.0,5555702605,
3207,1.0,98.0,5555702611,
3208,1.0,80.0,5555702612,
3209,1.0,141.0,5555702615,
3210,1.0,122.0,5555702624,
3211,1.0,122.0,5555702629,
3212,1.0,141.0,5555702630,
3213,1.0,142.0,5555702632,
3214,1.0,131.0,5555702633,
3215,1.0,122.0,5555702634,
3216,1.0,112.0,5555702636,
3217,1.0,131.0,5555702638,
3218,1.0,127.0,5555702639,
3219,1.0,71.0,5555702642,
3220,1.0,150.0,5555702646,
3221,1.0,150.0,5555702648,
3222,1.0,79.0,5555702649,
3223,1.0,141.0,5555702650,
3224,1.0,21.0,5555702653,
3225,1.0,131.0,5555702657,
3226,1.0,112.0,5555702661,
3227,1.0,150.0,5555702665,
3228,1.0,131.0,5555702668,
3229,1.0,150.0,5555702670,
3230,1.0,141.0,5555702674,
3231,1.0,122.0,5555702677,
3232,1.0,112.0,5555702681,
3233,1.0,134.0,5555702683,
3234,1.0,124.0,5555702687,
3235,1.0,127.0,5555702688,
3236,1.0,131.0,5555702690,
3237,1.0,150.0,5555702691,
3238,1.0,150.0,5555702692,
3239,1.0,150.0,5555702695,
3240,1.0,150.0,5555702696,
3241,1.0,63.0,5555702699,
3242,1.0,131.0,5555702703,
3243,1.0,122.0,5555702708,
3244,1.0,103.0,5555702709,
3245,1.0,122.0,5555702711,
3246,1.0,119.0,5555702712,
3247,1.0,150.0,5555702714,
3248,1.0,122.0,5555702718,
3249,1.0,141.0,5555702723,
3250,1.0,112.0,5555702729,
3251,1.0,112.0,5555702730,
3252,1.0,150.0,5555702732,
3253,1.0,150.0,5555702734,
3254,1.0,112.0,5555702735,
3255,1.0,112.0,5555702740,
3256,1.0,103.0,5555702743,
3257,1.0,150.0,5555702744,
3258,1.0,132.0,5555702748,
3259,1.0,125.0,5555702750,
3260,1.0,104.0,5555702751,
3261,1.0,141.0,5555702755,
3262,1.0,103.0,5555702758,
3263,1.0,103.0,5555702761,
3264,1.0,103.0,5555702762,
3265,1.0,129.0,5555702764,
3266,1.0,106.0,5555702771,
3267,1.0,103.0,5555702775,
3268,1.0,113.0,5555702777,
3269,1.0,150.0,5555702778,
3270,1.0,113.0,5555702780,
3271,1.0,103.0,5555702781,
3272,1.0,112.0,5555702782,
3273,1.0,141.0,5555702785,
3274,1.0,110.0,5555702786,
3275,1.0,103.0,5555702787,
3276,1.0,122.0,5555702788,
3277,1.0,122.0,5555702790,
3278,1.0,149.0,5555702791,
3279,1.0,131.0,5555702793,
3280,1.0,95.0,5555702795,
3281,1.0,44.0,5555702797,
3282,1.0,112.0,5555702798,
3283,1.0,97.0,5555702799,
3284,1.0,141.0,5555702800,
3285,1.0,98.0,5555702801,
3286,1.0,112.0,5555702803,
3287,1.0,131.0,5555702804,
3288,1.0,150.0,5555702806,
3289,1.0,98.0,5555702812,
3290,1.0,122.0,5555702814,
3291,1.0,112.0,5555702816,
3292,1.0,99.0,5555702817,
3293,1.0,136.0,5555702819,
3294,1.0,141.0,5555702822,
3295,1.0,108.0,5555702823,
3296,1.0,128.0,5555702824,
3297,1.0,141.0,5555702825,
3298,1.0,122.0,5555702826,
3299,1.0,150.0,5555702828,
3300,1.0,103.0,5555702831,
3301,1.0,103.0,5555702832,
3302,1.0,141.0,5555702835,
3303,1.0,150.0,5555702837,
3304,1.0,150.0,5555702839,
3305,1.0,103.0,5555702840,
3306,1.0,42.0,5555702847,
3307,1.0,131.0,5555702849,
3308,1.0,122.0,5555702851,
3309,1.0,150.0,5555702854,
3310,1.0,144.0,5555702855,
3311,1.0,131.0,5555702856,
3312,1.0,131.0,5555702862,
3313,1.0,112.0,5555702863,
3314,1.0,103.0,5555702865,
3315,1.0,122.0,5555702866,
3316,1.0,122.0,5555702874,
3317,1.0,103.0,5555702875,
3318,1.0,150.0,5555702877,
3319,1.0,112.0,5555702879,
3320,1.0,131.0,5555702880,
3321,1.0,122.0,5555702881,
3322,1.0,122.0,5555702884,
3323,1.0,150.0,5555702885,
3324,1.0,148.0,5555702886,
3325,1.0,72.0,5555702891,
3326,1.0,136.0,5555702892,
3327,1.0,135.0,5555702893,
3328,1.0,137.0,5555702897,
3329,1.0,122.0,5555702903,
3330,1.0,103.0,5555702911,
3331,1.0,103.0,5555702914,
3332,1.0,13.0,5555702915,
3333,1.0,111.0,5555702917,
3334,1.0,133.0,5555702920,
3335,1.0,103.0,5555702922,
3336,1.0,141.0,5555702924,
3337,1.0,122.0,5555702925,
3338,1.0,116.0,5555702926,
3339,1.0,85.0,5555702931,
3340,1.0,150.0,5555702933,
3341,1.0,131.0,5555702934,
3342,1.0,131.0,5555702937,
3343,1.0,103.0,5555702939,
3344,1.0,150.0,5555702943,
3345,1.0,99.0,5555702944,
3346,1.0,141.0,5555702945,
3347,1.0,110.0,5555702946,
3348,1.0,96.0,5555702950,
3349,1.0,150.0,5555702954,
3350,1.0,143.0,5555702955,
3351,1.0,141.0,5555702958,
3352,1.0,103.0,5555702961,
3353,1.0,133.0,5555702967,
3354,1.0,112.0,5555702972,
3355,1.0,136.0,5555702977,
3356,1.0,131.0,5555702978,
3357,1.0,139.0,5555702980,
3358,1.0,141.0,5555702981,
3359,1.0,98.0,5555702985,
3360,1.0,124.0,5555702986,
3361,1.0,131.0,5555702988,
3362,1.0,150.0,5555702997,
3363,1.0,141.0,5555702998,
3364,1.0,131.0,5555702999,
3365,1.0,150.0,5555703000,
3366,1.0,131.0,5555703002,
3367,1.0,122.0,5555703005,
3368,1.0,100.0,5555703006,
3369,1.0,103.0,5555703011,
3370,1.0,141.0,5555703016,
3371,1.0,63.0,5555703017,
3372,1.0,113.0,5555703019,
3373,1.0,112.0,5555703020,
3374,1.0,112.0,5555703021,
3375,1.0,150.0,5555703023,
3376,1.0,150.0,5555703028,
3377,1.0,144.0,5555703029,
3378,1.0,131.0,5555703030,
3379,1.0,122.0,5555703033,
3380,1.0,116.0,5555703035,
3381,1.0,150.0,5555703036,
3382,1.0,106.0,5555703038,
3383,1.0,96.0,5555703045,
3384,1.0,146.0,5555703048,
3385,1.0,105.0,5555703049,
3386,1.0,103.0,5555703050,
3387,1.0,106.0,5555703053,
3388,1.0,150.0,5555703056,
3389,1.0,108.0,5555703058,
3390,1.0,142.0,5555703063,
3391,1.0,141.0,5555703064,
3392,1.0,122.0,5555703065,
3393,1.0,122.0,5555703069,
3394,1.0,150.0,5555703071,
3395,1.0,103.0,5555703072,
3396,1.0,135.0,5555703074,
3397,1.0,131.0,5555703075,
3398,1.0,150.0,5555703080,
3399,1.0,74.0,5555703081,
3400,1.0,103.0,5555703082,
3401,1.0,103.0,5555703083,
3402,1.0,122.0,5555703089,
3403,1.0,141.0,5555703091,
3404,1.0,141.0,5555703095,
3405,1.0,122.0,5555703096,
3406,1.0,149.0,5555703098,
3407,1.0,125.0,5555703101,
3408,1.0,75.0,5555703102,
3409,1.0,141.0,5555703103,
3410,1.0,121.0,5555703107,
3411,1.0,131.0,5555703109,
3412,1.0,150.0,5555703111,
3413,1.0,150.0,5555703116,
3414,1.0,122.0,5555703118,
3415,1.0,141.0,5555703120,
3416,1.0,131.0,5555703123,
3417,1.0,122.0,5555703130,
3418,1.0,118.0,5555703133,
3419,1.0,131.0,5555703134,
3420,1.0,131.0,5555703136,
3421,1.0,150.0,5555703143,
3422,1.0,145.0,5555703145,
3423,1.0,103.0,5555703147,
3424,1.0,150.0,5555703149,
3425,1.0,128.0,5555703151,
3426,1.0,138.0,5555703156,
3427,1.0,122.0,5555703157,
3428,1.0,103.0,5555703160,
3429,1.0,150.0,5555703162,
3430,1.0,112.0,5555703165,
3431,1.0,121.0,5555703167,
3432,1.0,112.0,5555703171,
3433,1.0,139.0,5555703173,
3434,1.0,141.0,5555703175,
3435,1.0,131.0,5555703176,
3436,1.0,16.0,5555703177,
3437,1.0,122.0,5555703178,
3438,1.0,122.0,5555703179,
3439,1.0,95.0,5555703184,
3440,1.0,122.0,5555703186,
3441,1.0,141.0,5555703187,
3442,1.0,150.0,5555703188,
3443,1.0,103.0,5555703189,
3444,1.0,150.0,5555703190,
3445,1.0,113.0,5555703199,
3446,1.0,150.0,5555703200,
3447,1.0,112.0,5555703201,
3448,1.0,127.0,5555703203,
3449,1.0,130.0,5555703204,
3450,1.0,150.0,5555703211,
3451,1.0,122.0,5555703213,
3452,1.0,141.0,5555703214,
3453,1.0,131.0,5555703217,
3454,1.0,141.0,5555703218,
3455,1.0,112.0,5555703219,
3456,1.0,118.0,5555703221,
3457,1.0,131.0,5555703222,
3458,1.0,122.0,5555703227,
3459,1.0,122.0,5555703229,
3460,1.0,112.0,5555703233,
3461,1.0,112.0,5555703235,
3462,1.0,103.0,5555703242,
3463,1.0,150.0,5555703247,
3464,1.0,105.0,5555703249,
3465,1.0,122.0,5555703253,
3466,1.0,150.0,5555703254,
3467,1.0,103.0,5555703256,
3468,1.0,103.0,5555703259,
3469,1.0,112.0,5555703260,
3470,1.0,122.0,5555703262,
3471,1.0,141.0,5555703263,
3472,1.0,103.0,5555703264,
3473,1.0,112.0,5555703265,
3474,1.0,122.0,5555703267,
3475,1.0,150.0,5555703268,
3476,1.0,131.0,5555703269,
3477,1.0,131.0,5555703272,
3478,1.0,150.0,5555703273,
3479,1.0,133.0,5555703280,
3480,1.0,117.0,5555703282,
3481,1.0,147.0,5555703288,
3482,1.0,112.0,5555703289,
3483,1.0,103.0,5555703290,
3484,1.0,115.0,5555703292,
3485,1.0,131.0,5555703293,
3486,1.0,104.0,5555703294,
3487,1.0,150.0,5555703295,
3488,1.0,150.0,5555703296,
3489,1.0,103.0,5555703297,
3490,1.0,103.0,5555703304,
3491,1.0,131.0,5555703311,
3492,1.0,150.0,5555703313,
3493,1.0,112.0,5555703314,
3494,1.0,122.0,5555703317,
3495,1.0,147.0,5555703319,
3496,1.0,128.0,5555703321,
3497,1.0,131.0,5555703322,
3498,1.0,112.0,5555703327,
3499,1.0,107.0,5555703328,
3500,1.0,138.0,5555703334,
3501,1.0,141.0,5555703337,
3502,1.0,109.0,5555703340,
3503,1.0,48.0,5555703342,
3504,1.0,141.0,5555703349,
3505,1.0,150.0,5555703351,
3506,1.0,150.0,5555703352,
3507,1.0,117.0,5555703356,
3508,1.0,131.0,5555703357,
3509,1.0,112.0,5555703358,
3510,1.0,150.0,5555703359,
3511,1.0,134.0,5555703360,
3512,1.0,95.0,5555703362,
3513,1.0,141.0,5555703364,
3514,1.0,145.0,5555703365,
3515,1.0,150.0,5555703366,
3516,1.0,107.0,5555703369,
3517,1.0,131.0,5555703371,
3518,1.0,122.0,5555703374,
3519,1.0,103.0,5555703375,
3520,1.0,150.0,5555703379,
3521,1.0,150.0,5555703386,
3522,1.0,112.0,5555703387,
3523,1.0,124.0,5555703391,
3524,1.0,134.0,5555703392,
3525,1.0,138.0,5555703394,
3526,1.0,122.0,5555703395,
3527,1.0,141.0,5555703396,
3528,1.0,150.0,5555703400,
3529,1.0,141.0,5555703403,
3530,1.0,118.0,5555703405,
3531,1.0,141.0,5555703406,
3532,1.0,150.0,5555703407,
3533,1.0,129.0,5555703413,
3534,1.0,150.0,5555703414,
3535,1.0,137.0,5555703416,
3536,1.0,125.0,5555703418,
3537,1.0,103.0,5555703422,
3538,1.0,150.0,5555703425,
3539,1.0,150.0,5555703426,
3540,1.0,148.0,5555703427,
3541,1.0,150.0,5555703431,
3542,1.0,112.0,5555703432,
3543,1.0,122.0,5555703435,
3544,1.0,112.0,5555703436,
3545,1.0,150.0,5555703438,
3546,1.0,150.0,5555703441,
3547,1.0,128.0,5555703442,
3548,1.0,116.0,5555703443,
3549,1.0,112.0,5555703445,
3550,1.0,123.0,5555703446,
3551,1.0,99.0,5555703448,
3552,1.0,110.0,5555703451,
3553,1.0,150.0,5555703452,
3554,1.0,143.0,5555703453,
3555,1.0,150.0,5555703461,
3556,1.0,142.0,5555703462,
3557,1.0,150.0,5555703463,
3558,1.0,141.0,5555703465,
3559,1.0,122.0,5555703466,
3560,1.0,103.0,5555703467,
3561,1.0,103.0,5555703470,
3562,1.0,122.0,5555703471,
3563,1.0,122.0,5555703474,
3564,1.0,131.0,5555703477,
3565,1.0,131.0,5555703479,
3566,1.0,141.0,5555703481,
3567,1.0,99.0,5555703482,
3568,1.0,115.0,5555703485,
3569,1.0,144.0,5555703489,
3570,1.0,150.0,5555703491,
3571,1.0,150.0,5555703498,
3572,1.0,150.0,5555703500,
3573,1.0,150.0,5555703503,
3574,1.0,121.0,5555703504,
3575,1.0,131.0,5555703506,
3576,1.0,122.0,5555703510,
3577,1.0,103.0,5555703512,
3578,1.0,101.0,5555703515,
3579,1.0,142.0,5555703518,
3580,1.0,120.0,5555703520,
3581,1.0,105.0,5555703524,
3582,1.0,122.0,5555703525,
3583,1.0,150.0,5555703529,
3584,1.0,142.0,5555703534,
3585,1.0,118.0,5555703535,
3586,1.0,103.0,5555703536,
3587,1.0,112.0,5555703537,
3588,1.0,133.0,5555703539,
3589,1.0,141.0,5555703540,
3590,1.0,132.0,5555703542,
3591,1.0,150.0,5555703547,
3592,1.0,131.0,5555703552,
3593,1.0,126.0,5555703553,
3594,1.0,134.0,5555703555,
3595,1.0,122.0,5555703556,
3596,1.0,112.0,5555703557,
3597,1.0,131.0,5555703559,
3598,1.0,131.0,5555703566,
3599,1.0,112.0,5555703569,
3600,1.0,112.0,5555703572,
3601,1.0,105.0,5555703577,
3602,1.0,142.0,5555703578,
3603,1.0,149.0,5555703580,
3604,1.0,97.0,5555703582,
3605,1.0,137.0,5555703586,
3606,1.0,101.0,5555703587,
3607,1.0,11.0,5555703592,
3608,1.0,96.0,5555703595,
3609,1.0,150.0,5555703596,
3610,1.0,112.0,5555703597,
3611,1.0,112.0,5555703600,
3612,1.0,117.0,5555703601,
3613,1.0,131.0,5555703602,
3614,1.0,96.0,5555703603,
